"id","player","pos","sOHL","season","DY+/-","gp","evtp","pptp","tp","ev.ppg","pp.ppg","ppg","eTOI/GP","DOB","age.group"
35075,"greg-ditomaso","D",2,2014,"DY",64,5,9,14,0.078,0.141,0.219,NA,1996-03-12,"early"
35165,"aiden-jamieson","D",2,2014,"DY",24,5,0,5,0.208,0,0.208,NA,1996-03-23,"early"
32490,"nick-zottl","D",3,2014,"DY+1",65,11,2,13,0.169,0.031,0.2,NA,1995-01-11,"early"
34018,"chadd-bauman","D",3,2014,"DY+1",66,8,1,9,0.121,0.015,0.136,NA,1995-08-23,"early"
32309,"connor-boland","D",4,2014,"DY+1",67,10,0,11,0.149,0,0.164,NA,1994-11-29,"late"
33535,"alex-yuill","D",3,2014,"DY+1",67,10,6,16,0.149,0.09,0.239,NA,1995-05-27,"early"
31278,"justice-dundas","F",4,2014,"DY+2",51,8,1,9,0.157,0.02,0.176,NA,1994-05-02,"early"
31506,"jake-ringuette","D",4,2014,"DY+2",68,12,7,19,0.176,0.103,0.279,NA,1994-06-03,"early"
32445,"adam-bateman","D",3,2014,"DY+1",43,7,0,8,0.163,0,0.186,NA,1995-01-05,"early"
34744,"stephen-desrocher","D",2,2014,"DY",43,5,3,8,0.116,0.07,0.186,NA,1996-01-26,"early"
35020,"marc-stevens","F",2,2014,"DY",43,9,1,10,0.209,0.023,0.233,NA,1996-03-01,"early"
35437,"santino-centorame","D",2,2014,"DY",61,10,8,18,0.164,0.131,0.295,NA,1996-04-28,"early"
30741,"chase-hatcher","F",4,2014,"DY+2",35,8,0,8,0.229,0,0.229,NA,1994-02-22,"early"
34681,"kyle-pettit","F",2,2014,"DY",53,9,0,10,0.17,0,0.189,NA,1996-01-19,"early"
30388,"nathan-cull","F",4,2014,"DY+2",54,7,1,8,0.13,0.019,0.148,NA,1994-01-07,"early"
32513,"matej-paulovic","F",3,2014,"DY+1",18,4,0,4,0.222,0,0.222,NA,1995-01-13,"early"
35391,"jeffrey-gilligan","F",2,2014,"DY",63,8,7,15,0.127,0.111,0.238,NA,1996-04-22,"early"
35709,"trevor-dulong","F",2,2014,"DY",18,2,0,2,0.111,0,0.111,NA,1996-06-06,"early"
35409,"zach-core","D",2,2014,"DY",55,6,0,6,0.109,0,0.109,NA,1996-04-24,"early"
34990,"alex-renaud","F",2,2014,"DY",46,4,1,5,0.087,0.022,0.109,NA,1996-02-26,"early"
34886,"patrick-white","F",2,2014,"DY",37,4,0,4,0.108,0,0.108,NA,1996-02-13,"early"
33512,"michael-webster","D",3,2014,"DY+1",65,14,1,17,0.215,0.015,0.262,NA,1995-05-24,"early"
30513,"josh-brown","D",4,2014,"DY+2",56,10,1,12,0.179,0.018,0.214,NA,1994-01-21,"early"
33492,"connor-sills","F",3,2014,"DY+1",56,5,2,8,0.089,0.036,0.143,NA,1995-05-21,"early"
35147,"matt-schmalz","F",2,2014,"DY",66,8,0,8,0.121,0,0.121,NA,1996-03-21,"early"
36506,"matteo-ciccarelli","F",2,2014,"DY-1",48,6,0,6,0.125,0,0.125,NA,1996-12-04,"late"
34097,"gilbert-gabor","F",3,2014,"DY+1",58,9,0,9,0.155,0,0.155,NA,1995-09-11,"early"
37331,"adam-laishram","F",1,2014,"DY-1",49,7,0,7,0.143,0,0.143,NA,1997-04-08,"early"
30658,"nathan-glass","D",4,2014,"DY+2",10,2,0,2,0.2,0,0.2,NA,1994-02-13,"early"
35875,"alexander-peters","D",2,2014,"DY",50,7,1,9,0.14,0.02,0.18,NA,1996-07-02,"early"
36856,"mike-davies","F",1,2014,"DY-1",60,8,0,8,0.133,0,0.133,NA,1997-02-05,"early"
28901,"ben-fanelli","D",5,2014,"DY+3",63,6,4,10,0.095,0.063,0.159,NA,1993-03-09,"early"
34408,"jacob-jammes","F",3,2014,"DY",42,6,1,8,0.143,0.024,0.19,NA,1995-11-30,"late"
35748,"andrew-ming","F",2,2014,"DY",54,8,0,8,0.148,0,0.148,NA,1996-06-13,"early"
35105,"jordan-addesi","F",2,2014,"DY",22,2,0,2,0.091,0,0.091,NA,1996-03-15,"early"
35214,"quentin-maksimovich","F",2,2014,"DY",33,3,0,3,0.091,0,0.091,NA,1996-03-30,"early"
37948,"jake-bricknell","F",1,2014,"DY-1",55,6,0,6,0.109,0,0.109,NA,1997-07-15,"early"
32542,"steven-varga","D",3,2014,"DY+1",56,10,1,11,0.179,0.018,0.196,NA,1995-01-18,"early"
35290,"josh-wesley","D",2,2014,"DY",68,9,0,9,0.132,0,0.132,NA,1996-04-09,"early"
35654,"cody-caron","F",2,2014,"DY",57,7,1,8,0.123,0.018,0.14,NA,1996-05-28,"early"
32492,"mack-lemmon","F",3,2014,"DY+1",58,8,0,8,0.138,0,0.138,NA,1995-01-12,"early"
33384,"scott-teskey","F",3,2014,"DY+1",58,8,0,8,0.138,0,0.138,NA,1995-05-04,"early"
33466,"jimi-kuronen","D",3,2014,"DY+1",35,5,0,5,0.143,0,0.143,NA,1995-05-17,"early"
37000,"zach-wilkie","D",1,2014,"DY-1",35,6,0,6,0.171,0,0.171,NA,1997-02-24,"early"
32313,"brody-silk","F",4,2014,"DY+1",12,2,2,4,0.167,0.167,0.333,NA,1994-11-30,"late"
34427,"owen-stewart","D",3,2014,"DY",12,1,0,1,0.083,0,0.083,NA,1995-12-03,"late"
33112,"jacob-graves","D",3,2014,"DY+1",62,10,0,11,0.161,0,0.177,NA,1995-03-28,"early"
33064,"tait-seguin","F",3,2014,"DY+1",38,3,1,4,0.079,0.026,0.105,NA,1995-03-21,"early"
30888,"liam-maaskant","D",4,2014,"DY+2",51,8,0,8,0.157,0,0.157,NA,1994-03-10,"early"
33268,"mark-raycroft","D",3,2014,"DY+1",51,4,1,5,0.078,0.02,0.098,NA,1995-04-18,"early"
35853,"patrick-sanvido","D",2,2014,"DY",64,7,1,8,0.109,0.016,0.125,NA,1996-06-28,"early"
32778,"nicholas-sproviero","F",3,2014,"DY+1",13,1,0,1,0.077,0,0.077,NA,1995-02-12,"early"
36790,"ethan-szypula","F",1,2014,"DY-1",65,5,1,6,0.077,0.015,0.092,NA,1997-01-28,"early"
37214,"jacob-cascagnette","F",1,2014,"DY-1",13,1,0,1,0.077,0,0.077,NA,1997-03-22,"early"
31212,"ty-bilcke","F",4,2014,"DY+2",66,5,0,5,0.076,0,0.076,NA,1994-04-23,"early"
29150,"nick-malysa","D",5,2014,"DY+3",67,6,1,7,0.09,0.015,0.104,NA,1993-04-11,"early"
36171,"vincent-scognamiglio","F",2,2014,"DY",41,3,1,4,0.073,0.024,0.098,NA,1996-09-01,"early"
28779,"paxton-leroux","F",5,2014,"DY+3",14,1,0,1,0.071,0,0.071,NA,1993-02-22,"early"
36685,"troy-henley","D",1,2014,"DY-1",56,8,0,8,0.143,0,0.143,NA,1997-01-13,"early"
38001,"ryan-orban","D",1,2014,"DY-1",42,4,0,4,0.095,0,0.095,NA,1997-07-24,"early"
32537,"mac-clutsam","D",3,2014,"DY+1",57,9,1,10,0.158,0.018,0.175,NA,1995-01-17,"early"
33948,"matt-mccartney","F",3,2014,"DY+1",57,5,0,5,0.088,0,0.088,NA,1995-08-09,"early"
35091,"daniel-de-sousa","D",2,2014,"DY",43,12,1,13,0.279,0.023,0.302,NA,1996-03-14,"early"
34866,"owen-mcdade","F",2,2014,"DY",44,4,0,4,0.091,0,0.091,NA,1996-02-11,"early"
29171,"erik-robichaud","F",5,2014,"DY+3",15,2,0,2,0.133,0,0.133,NA,1993-04-14,"early"
34283,"matt-hore","F",3,2014,"DY",30,2,0,2,0.067,0,0.067,NA,1995-10-25,"late"
36114,"adrian-sloboda","D",2,2014,"DY",45,4,2,6,0.089,0.044,0.133,NA,1996-08-20,"early"
32515,"alex-carnevale","F",3,2014,"DY+1",31,3,0,3,0.097,0,0.097,NA,1995-01-14,"early"
34567,"brandon-hughes","F",2,2014,"DY",31,5,0,5,0.161,0,0.161,NA,1996-01-06,"early"
30760,"brandon-belding","F",4,2014,"DY+2",47,5,0,5,0.106,0,0.106,NA,1994-02-24,"early"
33128,"ryan-hutchinson","D",3,2014,"DY+1",16,2,0,2,0.125,0,0.125,NA,1995-03-30,"early"
36977,"doug-blaisdell","D",1,2014,"DY-1",49,3,0,3,0.061,0,0.061,NA,1997-02-20,"early"
33038,"jimmy-soper","F",3,2014,"DY+1",50,3,0,3,0.06,0,0.06,NA,1995-03-19,"early"
30662,"andres-kopstals","F",4,2014,"DY+2",17,3,0,3,0.176,0,0.176,NA,1994-02-14,"early"
32683,"will-petschenig","D",3,2014,"DY+1",68,15,0,17,0.221,0,0.25,NA,1995-02-03,"early"
35419,"dylan-di-perna","D",2,2014,"DY",57,3,1,4,0.053,0.018,0.07,NA,1996-04-26,"early"
35600,"andrew-abou-assaly","F",2,2014,"DY",38,1,1,2,0.026,0.026,0.053,NA,1996-05-18,"early"
33316,"john-urbanic","F",3,2014,"DY+1",60,3,0,3,0.05,0,0.05,NA,1995-04-24,"early"
30992,"adam-bignell","D",4,2014,"DY+2",63,4,2,6,0.063,0.032,0.095,NA,1994-03-24,"early"
33438,"taylor-davis","D",3,2014,"DY+1",21,2,0,2,0.095,0,0.095,NA,1995-05-12,"early"
38141,"garrett-mcfadden","D",1,2014,"DY-1",42,8,0,8,0.19,0,0.19,NA,1997-08-21,"early"
35452,"brody-morris","D",2,2014,"DY",44,2,0,2,0.045,0,0.046,NA,1996-04-30,"early"
34817,"justin-brack","F",2,2014,"DY",67,4,0,4,0.06,0,0.06,NA,1996-02-04,"early"
33046,"tim-bender","D",3,2014,"DY+1",45,7,0,7,0.156,0,0.156,NA,1995-03-19,"early"
33300,"brian-brosnan","D",3,2014,"DY+1",45,2,0,2,0.044,0,0.044,NA,1995-04-22,"early"
37205,"maurizio-colella","F",1,2014,"DY-1",23,1,0,1,0.043,0,0.044,NA,1997-03-21,"early"
29131,"alex-lepkowski","D",5,2014,"DY+3",25,3,1,4,0.12,0.04,0.16,NA,1993-04-08,"early"
35701,"david-eccles","D",2,2014,"DY",25,2,0,2,0.08,0,0.08,NA,1996-06-04,"early"
36808,"ryan-heeps","F",1,2014,"DY-1",50,2,1,3,0.04,0.02,0.06,NA,1997-01-30,"early"
38238,"liam-dunda","F",1,2014,"DY-1",50,4,0,4,0.08,0,0.08,NA,1997-09-15,"early"
32940,"alex-annecchiarico","D",3,2014,"DY+1",51,2,0,2,0.039,0,0.039,NA,1995-03-05,"early"
34828,"conor-cummins","D",2,2014,"DY",51,3,0,3,0.059,0,0.059,NA,1996-02-06,"early"
36414,"keigan-goetz","F",2,2014,"DY-1",26,3,0,3,0.115,0,0.115,NA,1996-11-06,"late"
37238,"mike-baird","F",1,2014,"DY-1",28,1,0,1,0.036,0,0.036,NA,1997-03-25,"early"
37666,"tyler-macarthur","D",1,2014,"DY-1",57,6,0,6,0.105,0,0.105,NA,1997-05-25,"early"
36835,"michael-holmes","D",1,2014,"DY-1",32,1,0,1,0.031,0,0.031,NA,1997-02-03,"early"
35550,"chris-cobham","F",2,2014,"DY",40,1,0,1,0.025,0,0.025,NA,1996-05-12,"early"
34526,"connor-graham","F",2,2014,"DY",48,2,0,2,0.042,0,0.042,NA,1996-01-02,"early"
37613,"connor-schlichting","D",1,2014,"DY-1",51,3,0,3,0.059,0,0.059,NA,1997-05-17,"early"
37523,"colton-white","D",1,2014,"DY-1",57,5,0,5,0.088,0,0.088,NA,1997-05-03,"early"
37955,"riley-bruce","D",1,2014,"DY-1",57,4,0,4,0.07,0,0.07,NA,1997-07-16,"early"
32147,"cory-genovese","D",4,2014,"DY+1",58,3,0,3,0.052,0,0.052,NA,1994-10-14,"late"
34882,"connor-burgess","F",2,2014,"DY",59,1,0,1,0.017,0,0.017,NA,1996-02-13,"early"
34714,"justin-felker","D",2,2014,"DY",24,1,0,1,0.042,0,0.042,NA,1996-01-23,"early"
35209,"josh-carrick","D",2,2014,"DY",31,3,0,3,0.097,0,0.097,NA,1996-03-29,"early"
35525,"kyle-locke","D",2,2014,"DY",40,1,0,1,0.025,0,0.025,NA,1996-05-09,"early"
35581,"graeme-brown","D",2,2014,"DY",53,3,1,4,0.057,0.019,0.076,NA,1996-05-16,"early"
36662,"mitchell-webb","F",1,2014,"DY-1",34,1,0,1,0.029,0,0.029,NA,1997-01-10,"early"
37734,"connor-walters","D",1,2014,"DY-1",15,1,0,1,0.067,0,0.067,NA,1997-06-05,"early"
37921,"austin-clapham","D",1,2014,"DY-1",12,1,0,1,0.083,0,0.083,NA,1997-07-09,"early"
37983,"brenden-trottier","F",1,2014,"DY-1",14,1,0,1,0.071,0,0.071,NA,1997-07-20,"early"
38154,"cameron-lizotte","D",1,2014,"DY-1",33,2,0,2,0.061,0,0.061,NA,1997-08-24,"early"
36683,"connor-mcdavid","F",2,2015,"DY",47,75,41,120,1.596,0.872,2.553,NA,1997-01-13,"early"
35797,"sam-bennett","F",3,2015,"DY+1",11,13,10,24,1.182,0.909,2.182,NA,1996-06-20,"early"
34703,"robby-fabbri","F",3,2015,"DY+1",30,30,18,51,1,0.6,1.7,NA,1996-01-22,"early"
37534,"mitchell-marner","F",2,2015,"DY",63,67,55,126,1.063,0.873,2,NA,1997-05-05,"early"
37099,"dylan-strome","F",2,2015,"DY",68,79,50,129,1.162,0.735,1.897,NA,1997-03-07,"early"
32917,"max-domi","F",4,2015,"DY+2",57,54,45,102,0.947,0.789,1.79,NA,1995-03-02,"early"
35794,"michael-dal-colle","F",3,2015,"DY+1",56,47,44,93,0.839,0.786,1.661,NA,1996-06-20,"early"
32682,"sergei-tolchinsky","F",4,2015,"DY+2",61,63,32,95,1.033,0.525,1.557,NA,1995-02-03,"early"
31762,"joseph-blandisi","F",5,2015,"DY+3",68,56,40,108,0.824,0.588,1.588,NA,1994-07-18,"early"
32869,"tyler-bertuzzi","F",4,2015,"DY+2",68,66,30,98,0.971,0.441,1.441,NA,1995-02-24,"early"
34441,"kevin-labanc","F",4,2015,"DY+1",68,44,53,104,0.647,0.779,1.529,NA,1995-12-12,"late"
34278,"tony-deangelo","D",4,2015,"DY+1",55,57,30,89,1.036,0.545,1.618,NA,1995-10-24,"late"
35671,"jared-mccann","F",3,2015,"DY+1",56,50,27,81,0.893,0.482,1.446,NA,1996-05-31,"early"
34803,"christian-dvorak","F",3,2015,"DY+1",66,63,41,109,0.955,0.621,1.652,NA,1996-02-02,"early"
38578,"alex-debrincat","F",2,2015,"DY-1",68,69,35,104,1.015,0.515,1.529,NA,1997-12-18,"late"
35548,"sonny-milano","F",3,2015,"DY+1",50,39,29,68,0.78,0.58,1.36,NA,1996-05-12,"early"
35257,"andrew-mangiapane","F",3,2015,"DY+1",68,47,44,98,0.691,0.647,1.441,NA,1996-04-04,"early"
33377,"cole-cassels","F",4,2015,"DY+2",54,43,35,81,0.796,0.648,1.5,NA,1995-05-04,"early"
34704,"joshua-ho-sang","F",3,2015,"DY+1",60,54,27,81,0.9,0.45,1.35,NA,1996-01-22,"early"
35629,"pius-suter","F",3,2015,"DY+1",61,53,12,72,0.869,0.197,1.18,NA,1996-05-24,"early"
35428,"brendan-perlini","F",3,2015,"DY+1",43,42,18,60,0.977,0.419,1.395,NA,1996-04-27,"early"
34129,"michael-bunting","F",4,2015,"DY+1",57,52,20,74,0.912,0.351,1.298,NA,1995-09-17,"late"
34431,"nick-ritchie","F",4,2015,"DY+1",48,41,20,62,0.854,0.417,1.292,NA,1995-12-05,"late"
33728,"justin-bailey","F",4,2015,"DY+2",57,43,22,68,0.754,0.386,1.193,NA,1995-07-01,"early"
32932,"kyle-platzer","F",4,2015,"DY+2",68,40,36,81,0.588,0.529,1.191,NA,1995-03-04,"early"
35236,"dylan-sadowy","F",3,2015,"DY+1",65,53,13,74,0.815,0.2,1.139,NA,1996-04-02,"early"
33127,"zach-nastasiuk","F",4,2015,"DY+2",64,41,33,77,0.641,0.516,1.203,NA,1995-03-30,"early"
33049,"nick-paul","F",4,2015,"DY+2",58,45,19,66,0.776,0.328,1.138,NA,1995-03-20,"early"
33249,"remi-elie","F",4,2015,"DY+2",63,58,16,76,0.921,0.254,1.206,NA,1995-04-16,"early"
35412,"spencer-watson","F",3,2015,"DY+1",41,29,19,48,0.707,0.463,1.171,NA,1996-04-25,"early"
36590,"blake-speers","F",2,2015,"DY",57,40,26,67,0.702,0.456,1.175,NA,1997-01-02,"early"
32962,"michael-mccarron","F",4,2015,"DY+2",56,39,25,68,0.696,0.446,1.214,NA,1995-03-07,"early"
33918,"nicholas-baptiste","F",4,2015,"DY+2",53,34,29,64,0.642,0.547,1.208,NA,1995-08-04,"early"
37124,"travis-konecny","F",2,2015,"DY",60,48,17,68,0.8,0.283,1.133,NA,1997-03-11,"early"
33744,"jason-dickinson","F",4,2015,"DY+2",56,45,19,71,0.804,0.339,1.268,NA,1995-07-04,"early"
31498,"matt-rupert","F",5,2015,"DY+3",61,39,36,75,0.639,0.59,1.23,NA,1994-06-02,"early"
33971,"carter-verhaeghe","F",4,2015,"DY+2",68,61,19,82,0.897,0.279,1.206,NA,1995-08-14,"early"
35104,"brendan-lemieux","F",3,2015,"DY+1",57,28,25,56,0.491,0.439,0.982,NA,1996-03-15,"early"
32166,"erik-bradford","F",5,2015,"DY+2",69,43,24,73,0.623,0.348,1.058,NA,1994-10-19,"late"
34257,"matt-mistele","F",4,2015,"DY+1",60,40,24,64,0.667,0.4,1.067,NA,1995-10-17,"late"
32937,"jimmy-lodge","F",4,2015,"DY+2",58,47,16,63,0.81,0.276,1.086,NA,1995-03-05,"early"
36445,"dante-salituro","F",3,2015,"DY",68,50,27,78,0.735,0.397,1.147,NA,1996-11-15,"late"
33688,"nick-moutrey","F",4,2015,"DY+2",62,43,15,63,0.694,0.242,1.016,NA,1995-06-24,"early"
35555,"michael-amadio","F",3,2015,"DY+1",68,41,26,71,0.603,0.382,1.044,NA,1996-05-13,"early"
31257,"michael-clarke","F",5,2015,"DY+3",58,30,20,55,0.517,0.345,0.948,NA,1994-04-29,"early"
33849,"tobias-lindberg","F",4,2015,"DY+2",67,47,27,78,0.701,0.403,1.164,NA,1995-07-22,"early"
31014,"rob-polesello","F",5,2015,"DY+3",38,22,13,36,0.579,0.342,0.947,NA,1994-03-27,"early"
33818,"trevor-murphy","D",4,2015,"DY+2",59,36,26,63,0.61,0.441,1.068,NA,1995-07-17,"early"
37315,"pavel-zacha","F",2,2015,"DY",37,19,15,34,0.514,0.405,0.919,NA,1997-04-06,"early"
31686,"slater-doggett","F",5,2015,"DY+3",57,35,13,51,0.614,0.228,0.895,NA,1994-07-03,"early"
33130,"ryan-kujawinski","F",4,2015,"DY+2",61,40,18,59,0.656,0.295,0.967,NA,1995-03-30,"early"
31466,"luke-cairns","F",5,2015,"DY+3",39,23,11,34,0.59,0.282,0.872,NA,1994-05-29,"early"
36911,"mitchell-vande-sompel","D",2,2015,"DY",58,30,30,63,0.517,0.517,1.086,NA,1997-02-11,"early"
32083,"holden-cook","F",5,2015,"DY+2",42,25,7,36,0.595,0.167,0.857,NA,1994-09-28,"late"
39319,"jakob-chychrun","D",1,2015,"DY-1",42,17,15,33,0.405,0.357,0.786,NA,1998-03-31,"early"
32852,"chris-bigras","D",4,2015,"DY+2",62,26,44,71,0.419,0.71,1.145,NA,1995-02-22,"early"
34895,"ryan-macinnis","F",3,2015,"DY+1",67,37,19,61,0.552,0.284,0.91,NA,1996-02-14,"early"
33824,"nick-betz","F",4,2015,"DY+2",60,50,1,54,0.833,0.017,0.9,NA,1995-07-18,"early"
37828,"lawson-crouse","F",2,2015,"DY",56,33,16,51,0.589,0.286,0.911,NA,1997-06-23,"early"
36882,"nikita-korostelev","F",2,2015,"DY",55,35,17,53,0.636,0.309,0.964,NA,1997-02-08,"early"
34094,"hunter-smith","F",4,2015,"DY+2",57,35,14,49,0.614,0.246,0.86,NA,1995-09-11,"early"
31006,"josh-macdonald","F",5,2015,"DY+3",63,41,11,52,0.651,0.175,0.825,NA,1994-03-26,"early"
34247,"brandon-robinson","F",4,2015,"DY+1",62,35,19,54,0.565,0.306,0.871,NA,1995-10-13,"late"
34297,"connor-chatham","F",4,2015,"DY+1",48,27,10,37,0.562,0.208,0.771,NA,1995-10-30,"late"
32930,"jordan-subban","D",4,2015,"DY+2",63,35,17,52,0.556,0.27,0.825,NA,1995-03-03,"early"
32988,"greg-betzold","F",4,2015,"DY+2",49,27,15,42,0.551,0.306,0.857,NA,1995-03-11,"early"
32118,"semyon-babintsev","F",5,2015,"DY+2",54,31,12,46,0.574,0.222,0.852,NA,1994-10-08,"late"
31438,"bryan-moore","F",5,2015,"DY+3",59,40,9,50,0.678,0.153,0.848,NA,1994-05-25,"early"
36385,"rasmus-andersson","D",3,2015,"DY",67,20,39,61,0.299,0.582,0.91,NA,1996-10-27,"late"
30994,"daniel-milne","F",5,2015,"DY+3",66,34,11,46,0.515,0.167,0.697,NA,1994-03-24,"early"
32536,"josh-sterk","F",4,2015,"DY+2",60,37,10,47,0.617,0.167,0.783,NA,1995-01-17,"early"
32697,"hunter-garlent","F",4,2015,"DY+2",52,29,9,40,0.558,0.173,0.769,NA,1995-02-04,"early"
30756,"chris-marchese","F",5,2015,"DY+3",49,37,11,49,0.755,0.224,1,NA,1994-02-23,"early"
33369,"gabe-guertler","F",4,2015,"DY+2",67,44,12,57,0.657,0.179,0.851,NA,1995-05-03,"early"
32701,"darnell-nurse","D",4,2015,"DY+2",36,21,11,33,0.583,0.306,0.917,NA,1995-02-04,"early"
36687,"graham-knott","F",2,2015,"DY",59,29,13,43,0.492,0.22,0.729,NA,1997-01-13,"early"
37271,"zach-senyshyn","F",2,2015,"DY",66,38,7,45,0.576,0.106,0.682,NA,1997-03-30,"early"
32784,"bryson-cianfrone","F",4,2015,"DY+2",63,31,17,52,0.492,0.27,0.825,NA,1995-02-14,"early"
36364,"jeremiah-addison","F",3,2015,"DY",63,36,10,47,0.571,0.159,0.746,NA,1996-10-21,"late"
33969,"justin-scott","F",4,2015,"DY+2",68,41,6,49,0.603,0.088,0.721,NA,1995-08-13,"early"
31917,"jamie-lewis","F",5,2015,"DY+3",57,26,13,41,0.456,0.228,0.719,NA,1994-08-22,"early"
30883,"matt-campagna","F",5,2015,"DY+3",64,26,24,51,0.406,0.375,0.797,NA,1994-03-09,"early"
32102,"jean-dupuy","F",5,2015,"DY+2",54,42,3,46,0.778,0.056,0.852,NA,1994-10-06,"late"
35300,"eric-cornel","F",3,2015,"DY+1",66,36,16,52,0.545,0.242,0.788,NA,1996-04-11,"early"
36853,"mitchell-stephens","F",2,2015,"DY",62,35,11,48,0.565,0.177,0.774,NA,1997-02-05,"early"
33279,"anthony-difruscia","F",4,2015,"DY+2",68,34,16,51,0.5,0.235,0.75,NA,1995-04-20,"early"
33349,"jordan-maletta","F",4,2015,"DY+2",68,34,17,52,0.5,0.25,0.765,NA,1995-04-30,"early"
34106,"bradley-latour","F",4,2015,"DY+2",68,41,4,50,0.603,0.059,0.735,NA,1995-09-13,"early"
34420,"nathan-todd","F",4,2015,"DY+1",63,32,14,47,0.508,0.222,0.746,NA,1995-12-02,"late"
36265,"david-miller","F",3,2015,"DY",70,28,20,48,0.4,0.286,0.686,NA,1996-09-25,"late"
33058,"victor-crus-rydberg","F",4,2015,"DY+2",55,26,19,45,0.473,0.345,0.818,NA,1995-03-21,"early"
39108,"logan-brown","F",1,2015,"DY-1",56,27,16,43,0.482,0.286,0.768,NA,1998-03-05,"early"
33666,"conor-mcglynn","F",4,2015,"DY+2",67,28,8,38,0.418,0.119,0.567,NA,1995-06-19,"early"
30823,"brett-welychka","F",5,2015,"DY+3",58,24,12,39,0.414,0.207,0.672,NA,1994-03-03,"early"
30946,"brendan-bell","F",5,2015,"DY+3",62,26,12,39,0.419,0.194,0.629,NA,1994-03-17,"early"
31996,"billy-jenkins","F",5,2015,"DY+3",68,38,18,56,0.559,0.265,0.824,NA,1994-09-08,"early"
32684,"daniel-nikandrov","F",4,2015,"DY+2",68,37,10,49,0.544,0.147,0.721,NA,1995-02-03,"early"
36389,"vince-dunn","D",3,2015,"DY",68,29,27,56,0.426,0.397,0.824,NA,1996-10-29,"late"
35030,"hayden-hodgson","F",3,2015,"DY+1",59,32,6,38,0.542,0.102,0.644,NA,1996-03-02,"early"
31030,"brenden-miller","D",5,2015,"DY+3",65,28,27,55,0.431,0.415,0.846,NA,1994-03-29,"early"
31128,"lucas-venuto","F",5,2015,"DY+3",68,37,11,48,0.544,0.162,0.706,NA,1994-04-11,"early"
30453,"cody-payne","F",5,2015,"DY+3",53,22,9,31,0.415,0.17,0.585,NA,1994-01-14,"early"
30580,"zac-leslie","D",5,2015,"DY+3",57,23,24,48,0.404,0.421,0.842,NA,1994-01-31,"early"
35324,"steven-lorentz","F",3,2015,"DY+1",59,26,10,37,0.441,0.169,0.627,NA,1996-04-13,"early"
32770,"joshua-burnside","F",4,2015,"DY+2",66,28,12,41,0.424,0.182,0.621,NA,1995-02-11,"early"
35231,"pavel-jenys","F",3,2015,"DY+1",63,29,15,44,0.46,0.238,0.698,NA,1996-04-02,"early"
30910,"brett-gustavsen","F",5,2015,"DY+3",67,34,8,42,0.507,0.119,0.627,NA,1994-03-13,"early"
33845,"connor-brown","F",4,2015,"DY+2",68,33,4,40,0.485,0.059,0.588,NA,1995-07-22,"early"
34766,"juho-lammikko","F",3,2015,"DY+1",64,30,12,44,0.469,0.188,0.688,NA,1996-01-29,"early"
35147,"matt-schmalz","F",3,2015,"DY+1",66,27,12,39,0.409,0.182,0.591,NA,1996-03-21,"early"
37952,"petrus-palmu","F",2,2015,"DY",62,23,19,42,0.371,0.306,0.677,NA,1997-07-16,"early"
32941,"aaron-berisha","F",4,2015,"DY+2",63,30,10,41,0.476,0.159,0.651,NA,1995-03-05,"early"
40109,"tye-felhaber","F",1,2015,"DY-1",63,31,6,37,0.492,0.095,0.587,NA,1998-08-05,"early"
35630,"michael-cramarossa","F",3,2015,"DY+1",65,35,4,41,0.538,0.062,0.631,NA,1996-05-24,"early"
34604,"cristiano-digiacinto","F",3,2015,"DY+1",63,30,15,45,0.476,0.238,0.714,NA,1996-01-10,"early"
32524,"sam-studnicka","F",4,2015,"DY+2",57,21,11,34,0.368,0.193,0.596,NA,1995-01-15,"early"
34565,"zach-bratina","F",3,2015,"DY+1",30,14,7,21,0.467,0.233,0.7,NA,1996-01-06,"early"
35008,"darren-raddysh","D",3,2015,"DY+1",60,26,20,48,0.433,0.333,0.8,NA,1996-02-28,"early"
35484,"kyle-wood","D",3,2015,"DY+1",67,16,23,40,0.239,0.343,0.597,NA,1996-05-04,"early"
36732,"artur-tyanulin","F",2,2015,"DY",13,4,2,6,0.308,0.154,0.462,NA,1997-01-20,"early"
34263,"mikkel-aagaard","F",4,2015,"DY+1",59,35,6,41,0.593,0.102,0.695,NA,1995-10-18,"late"
33729,"davis-brown","F",4,2015,"DY+2",57,26,7,34,0.456,0.123,0.596,NA,1995-07-01,"early"
32733,"alexander-henriksson","F",4,2015,"DY+2",68,27,11,39,0.397,0.162,0.574,NA,1995-02-07,"early"
32774,"sam-povorozniouk","F",4,2015,"DY+2",68,20,19,39,0.294,0.279,0.574,NA,1995-02-11,"early"
35964,"darby-llewellyn","F",3,2015,"DY+1",68,29,10,40,0.426,0.147,0.588,NA,1996-07-19,"early"
31244,"brandon-devlin","D",5,2015,"DY+3",66,21,18,39,0.318,0.273,0.591,NA,1994-04-27,"early"
40337,"mac-hollowell","D",1,2015,"DY-2",11,6,0,6,0.545,0,0.546,NA,1998-09-26,"late"
38994,"taylor-raddysh","F",1,2015,"DY-1",58,26,1,27,0.448,0.017,0.466,NA,1998-02-18,"early"
33303,"markus-soberg","F",4,2015,"DY+2",61,23,6,30,0.377,0.098,0.492,NA,1995-04-22,"early"
